index,Date,Country,Status,AQI
567,2022-07-25,Andorra,Good,16.0
568,2022-07-25,Angola,Unhealthy for Sensitive Groups,117.0
569,2022-07-25,Argentina,Moderate,74.0
570,2022-07-25,Armenia,Moderate,78.0
571,2022-07-25,Australia,Good,43.0
572,2022-07-25,Austria,Good,47.0
573,2022-07-25,Azerbaijan,Good,34.0
574,2022-07-25,Bahrain,Moderate,85.0
575,2022-07-25,Bangladesh,Unhealthy for Sensitive Groups,141.0
576,2022-07-25,Belarus,Good,29.0
577,2022-07-25,Belgium,Good,24.0
578,2022-07-25,Belize,Good,18.0
579,2022-07-25,Bermuda,Good,8.0
580,2022-07-25,Bolivia,Moderate,52.0
581,2022-07-25,Bosnia and Herzegovina,Moderate,62.0
582,2022-07-25,Brazil,Unhealthy for Sensitive Groups,108.0
583,2022-07-25,Brunei,Good,11.0
584,2022-07-25,Bulgaria,Good,33.0
585,2022-07-25,Burkina Faso,Unhealthy for Sensitive Groups,107.0
586,2022-07-25,Cambodia,Good,15.0
587,2022-07-25,Canada,Good,48.0
588,2022-07-25,Cape Verde,Good,43.0
589,2022-07-25,Cayman Islands,Good,2.0
590,2022-07-25,Central African Republic,Moderate,95.0
591,2022-07-25,Chad,Moderate,70.0
592,2022-07-25,Chile,Unhealthy for Sensitive Groups,113.0
593,2022-07-25,China,Unhealthy,157.0
594,2022-07-25,Colombia,Moderate,66.0
595,2022-07-25,Costa Rica,Good,44.0
596,2022-07-25,Croatia,Good,42.0
597,2022-07-25,Cyprus,Good,40.0
598,2022-07-25,Czech Republic,Moderate,84.0
599,2022-07-25,Denmark,Good,14.0
600,2022-07-25,Dominican Republic,Good,21.0
601,2022-07-25,Ecuador,Good,39.0
602,2022-07-25,Egypt,Moderate,86.0
603,2022-07-25,El Salvador,Moderate,83.0
604,2022-07-25,Estonia,Good,15.0
605,2022-07-25,Ethiopia,Unhealthy,161.0
606,2022-07-25,Finland,Good,28.0
607,2022-07-25,France,Moderate,64.0
608,2022-07-25,French Guiana,Good,15.0
609,2022-07-25,Gabon,Unhealthy for Sensitive Groups,127.0
610,2022-07-25,Gambia,Moderate,61.0
611,2022-07-25,Georgia,Good,34.0
612,2022-07-25,Germany,Moderate,62.0
613,2022-07-25,Ghana,Moderate,84.0
614,2022-07-25,Gibraltar,Moderate,61.0
615,2022-07-25,Greece,Moderate,57.0
616,2022-07-25,Grenada,Good,6.0
617,2022-07-25,Guadeloupe,Good,38.0
618,2022-07-25,Guam,Good,1.0
619,2022-07-25,Guatemala,Good,35.0
620,2022-07-25,Honduras,Good,36.0
621,2022-07-25,Hong Kong,Moderate,58.0
622,2022-07-25,Hungary,Moderate,54.0
623,2022-07-25,Iceland,Good,8.0
624,2022-07-25,India,Unhealthy for Sensitive Groups,146.0
625,2022-07-25,Indonesia,Moderate,93.0
626,2022-07-25,Iran,Unhealthy,160.0
627,2022-07-25,Iraq,Unhealthy,158.0
628,2022-07-25,Ireland,Good,20.0
629,2022-07-25,Israel,Moderate,82.0
630,2022-07-25,Italy,Unhealthy for Sensitive Groups,113.0
631,2022-07-25,Ivory Coast,Moderate,61.0
632,2022-07-25,Japan,Moderate,89.0
633,2022-07-25,Jersey,Good,39.0
634,2022-07-25,Jordan,Good,24.0
635,2022-07-25,Kazakhstan,Moderate,85.0
636,2022-07-25,Kenya,Good,49.0
637,2022-07-25,Kosovo,Good,49.0
638,2022-07-25,Kuwait,Unhealthy for Sensitive Groups,120.0
639,2022-07-25,Kyrgyzstan,Good,42.0
640,2022-07-25,Laos,Moderate,66.0
641,2022-07-25,Latvia,Good,17.0
642,2022-07-25,Lebanon,Moderate,76.0
643,2022-07-25,Liberia,Good,2.0
644,2022-07-25,Liechtenstein,Good,17.0
645,2022-07-25,Lithuania,Good,28.0
646,2022-07-25,Luxembourg,Good,27.0
647,2022-07-25,Macao,Moderate,50.0
648,2022-07-25,Macedonia,Moderate,62.0
649,2022-07-25,Madagascar,Good,35.0
650,2022-07-25,Malaysia,Moderate,57.0
651,2022-07-25,Malta,Good,38.0
652,2022-07-25,Martinique,Moderate,78.0
653,2022-07-25,Mexico,Moderate,81.0
654,2022-07-25,Moldova,Good,9.0
655,2022-07-25,Monaco,Good,37.0
656,2022-07-25,Mongolia,Moderate,63.0
657,2022-07-25,Montenegro,Moderate,56.0
658,2022-07-25,Myanmar,Good,27.0
659,2022-07-25,Nepal,Good,31.0
660,2022-07-25,Netherlands,Good,38.0
661,2022-07-25,New Caledonia,Good,15.0
662,2022-07-25,New Zealand,Good,36.0
663,2022-07-25,Nigeria,Unhealthy for Sensitive Groups,105.0
664,2022-07-25,Norway,Good,35.0
665,2022-07-25,Pakistan,Moderate,91.0
666,2022-07-25,Palestinian Territory,Moderate,57.0
667,2022-07-25,Peru,Moderate,90.0
668,2022-07-25,Philippines,Moderate,83.0
669,2022-07-25,Poland,Moderate,52.0
670,2022-07-25,Portugal,Good,23.0
671,2022-07-25,Puerto Rico,Moderate,54.0
672,2022-07-25,Qatar,Unhealthy,183.0
673,2022-07-25,Reunion,Good,18.0
674,2022-07-25,Romania,Moderate,70.0
675,2022-07-25,Russia,Moderate,81.0
676,2022-07-25,San Marino,Moderate,55.0
677,2022-07-25,Senegal,Good,33.0
678,2022-07-25,Serbia,Moderate,64.0
679,2022-07-25,Singapore,Good,27.0
680,2022-07-25,Slovakia,Moderate,57.0
681,2022-07-25,Slovenia,Moderate,55.0
682,2022-07-25,South Africa,Moderate,83.0
683,2022-07-25,South Korea,Moderate,89.0
684,2022-07-25,Spain,Moderate,95.0
685,2022-07-25,Sri Lanka,Good,36.0
686,2022-07-25,Sudan,Moderate,74.0
687,2022-07-25,Sweden,Good,30.0
688,2022-07-25,Switzerland,Good,35.0
689,2022-07-25,Taiwan,Moderate,66.0
690,2022-07-25,Tajikistan,Moderate,62.0
691,2022-07-25,Thailand,Unhealthy for Sensitive Groups,116.0
692,2022-07-25,Togo,Moderate,58.0
693,2022-07-25,Trinidad and Tobago,Good,35.0
694,2022-07-25,Turkey,Moderate,80.0
695,2022-07-25,Turkmenistan,Moderate,89.0
696,2022-07-25,Uganda,Unhealthy,172.0
697,2022-07-25,Ukraine,Good,49.0
698,2022-07-25,United Arab Emirates,Unhealthy for Sensitive Groups,115.0
699,2022-07-25,United Kingdom of Great Britain and Northern Ireland,Good,33.0
700,2022-07-25,United States of America,Moderate,84.0
701,2022-07-25,Uzbekistan,Moderate,57.0
702,2022-07-25,Vatican,Moderate,61.0
703,2022-07-25,Venezuela,Good,5.0
704,2022-07-25,Vietnam,Moderate,84.0
705,2022-07-25,Zambia,Moderate,89.0
706,2022-07-26,Albania,Good,43.0
707,2022-07-26,Algeria,Moderate,65.0
708,2022-07-26,Andorra,Good,26.0
709,2022-07-26,Angola,Unhealthy for Sensitive Groups,102.5
710,2022-07-26,Argentina,Good,39.0
711,2022-07-26,Armenia,Moderate,61.0
712,2022-07-26,Australia,Good,41.5
713,2022-07-26,Austria,Good,37.5
714,2022-07-26,Azerbaijan,Good,26.5
715,2022-07-26,Bahrain,Moderate,79.5
716,2022-07-26,Bangladesh,Unhealthy for Sensitive Groups,141.0
717,2022-07-26,Belarus,Good,29.5
718,2022-07-26,Belgium,Good,31.5
719,2022-07-26,Belize,Good,13.0
720,2022-07-26,Bermuda,Good,8.5
721,2022-07-26,Bolivia,Moderate,57.5
722,2022-07-26,Bosnia and Herzegovina,Moderate,61.0
723,2022-07-26,Brazil,Unhealthy for Sensitive Groups,108.0
724,2022-07-26,Brunei,Good,10.0
725,2022-07-26,Bulgaria,Good,40.0
726,2022-07-26,Burkina Faso,Good,47.0
727,2022-07-26,Cambodia,Good,15.0
728,2022-07-26,Canada,Good,47.0
729,2022-07-26,Cape Verde,Moderate,55.0
730,2022-07-26,Cayman Islands,Good,1.0
731,2022-07-26,Central African Republic,Unhealthy for Sensitive Groups,115.5
732,2022-07-26,Chad,Moderate,65.5
733,2022-07-26,Chile,Moderate,91.0
734,2022-07-26,China,Unhealthy for Sensitive Groups,148.0
735,2022-07-26,Colombia,Moderate,64.5
736,2022-07-26,Costa Rica,Good,39.5
737,2022-07-26,Croatia,Good,36.0
738,2022-07-26,Cyprus,Good,33.5
739,2022-07-26,Czech Republic,Unhealthy for Sensitive Groups,103.0
740,2022-07-26,Denmark,Good,12.5
741,2022-07-26,Dominican Republic,Good,43.0
742,2022-07-26,Ecuador,Moderate,54.0
743,2022-07-26,Egypt,Moderate,86.0
744,2022-07-26,El Salvador,Moderate,99.0
745,2022-07-26,Estonia,Good,24.0
746,2022-07-26,Ethiopia,Unhealthy,151.5
747,2022-07-26,Finland,Good,30.5
748,2022-07-26,France,Moderate,53.0
749,2022-07-26,French Guiana,Good,11.0
750,2022-07-26,Gabon,Unhealthy for Sensitive Groups,141.0
751,2022-07-26,Gambia,Good,19.5
752,2022-07-26,Georgia,Moderate,61.0
753,2022-07-26,Germany,Good,42.5
754,2022-07-26,Ghana,Moderate,90.0
755,2022-07-26,Gibraltar,Unhealthy,152.0
756,2022-07-26,Greece,Moderate,59.5
757,2022-07-26,Grenada,Good,16.5
758,2022-07-26,Guadeloupe,Good,17.5
759,2022-07-26,Guam,Good,1.5
760,2022-07-26,Guatemala,Good,31.5
761,2022-07-26,Honduras,Good,12.5
762,2022-07-26,Hong Kong,Good,37.0
763,2022-07-26,Hungary,Moderate,67.0
764,2022-07-26,Iceland,Good,18.0
765,2022-07-26,India,Unhealthy,153.5
766,2022-07-26,Indonesia,Moderate,93.0
767,2022-07-26,Iran,Unhealthy,167.5
768,2022-07-26,Iraq,Unhealthy for Sensitive Groups,147.0
769,2022-07-26,Ireland,Good,18.0
770,2022-07-26,Israel,Unhealthy for Sensitive Groups,108.5
771,2022-07-26,Italy,Moderate,86.0
772,2022-07-26,Ivory Coast,Moderate,68.5
773,2022-07-26,Japan,Unhealthy for Sensitive Groups,120.5
774,2022-07-26,Jersey,Good,22.0
775,2022-07-26,Jordan,Good,25.5
776,2022-07-26,Kazakhstan,Moderate,75.0
777,2022-07-26,Kenya,Moderate,74.0
778,2022-07-26,Kosovo,Good,44.5
779,2022-07-26,Kuwait,Unhealthy for Sensitive Groups,103.5
780,2022-07-26,Kyrgyzstan,Good,36.0
781,2022-07-26,Laos,Moderate,63.0
782,2022-07-26,Latvia,Good,16.0
783,2022-07-26,Lebanon,Moderate,76.0
784,2022-07-26,Liberia,Moderate,60.0
785,2022-07-26,Liechtenstein,Good,20.5
786,2022-07-26,Lithuania,Good,30.0
787,2022-07-26,Luxembourg,Good,25.0
788,2022-07-26,Macao,Moderate,57.0
789,2022-07-26,Macedonia,Moderate,62.0
790,2022-07-26,Madagascar,Moderate,83.5
791,2022-07-26,Malaysia,Moderate,56.5
792,2022-07-26,Malta,Good,43.0
793,2022-07-26,Martinique,Good,41.5
794,2022-07-26,Mexico,Moderate,69.5
795,2022-07-26,Moldova,Good,11.0
796,2022-07-26,Monaco,Good,41.5
797,2022-07-26,Mongolia,Good,39.5
798,2022-07-26,Montenegro,Moderate,55.0
799,2022-07-26,Myanmar,Good,28.5
800,2022-07-26,Nepal,Good,46.5
801,2022-07-26,Netherlands,Good,29.5
802,2022-07-26,New Caledonia,Good,19.5
803,2022-07-26,New Zealand,Good,41.0
804,2022-07-26,Nigeria,Unhealthy for Sensitive Groups,105.0
805,2022-07-26,Norway,Good,16.0
806,2022-07-26,Pakistan,Moderate,91.0
807,2022-07-26,Palestinian Territory,Moderate,67.0
808,2022-07-26,Peru,Moderate,83.0
809,2022-07-26,Philippines,Moderate,83.0
810,2022-07-26,Poland,Moderate,51.5
811,2022-07-26,Portugal,Good,21.5
812,2022-07-26,Puerto Rico,Good,30.0
813,2022-07-26,Qatar,Unhealthy,183.0
814,2022-07-26,Reunion,Good,24.5
815,2022-07-26,Romania,Moderate,75.5
816,2022-07-26,Russia,Moderate,94.0
817,2022-07-26,San Marino,Moderate,64.0
818,2022-07-26,Senegal,Good,33.0
819,2022-07-26,Serbia,Moderate,60.5
820,2022-07-26,Singapore,Good,19.0
821,2022-07-26,Slovakia,Moderate,66.0
822,2022-07-26,Slovenia,Good,35.0
823,2022-07-26,South Africa,Moderate,83.0
824,2022-07-26,South Korea,Unhealthy for Sensitive Groups,128.0
825,2022-07-26,Spain,Moderate,95.5
826,2022-07-26,Sri Lanka,Moderate,69.5
827,2022-07-26,Sudan,Moderate,62.0
828,2022-07-26,Sweden,Good,19.0
829,2022-07-26,Switzerland,Good,25.5
830,2022-07-26,Taiwan,Moderate,60.5
831,2022-07-26,Tajikistan,Moderate,68.5
832,2022-07-26,Thailand,Unhealthy for Sensitive Groups,129.0
833,2022-07-26,Togo,Moderate,54.0
834,2022-07-26,Trinidad and Tobago,Good,26.5
835,2022-07-26,Turkey,Unhealthy for Sensitive Groups,111.0
836,2022-07-26,Turkmenistan,Moderate,95.0
837,2022-07-26,Uganda,Unhealthy,156.0
838,2022-07-26,Ukraine,Good,44.0
839,2022-07-26,United Arab Emirates,Very Unhealthy,289.0
840,2022-07-26,United Kingdom of Great Britain and Northern Ireland,Good,34.0
841,2022-07-26,United States of America,Moderate,78.5
842,2022-07-26,Uzbekistan,Moderate,56.5
843,2022-07-26,Vatican,Moderate,53.0
844,2022-07-26,Venezuela,Good,16.0
845,2022-07-26,Vietnam,Moderate,74.0
846,2022-07-26,Zambia,Moderate,64.5
847,2022-07-27,Albania,Good,41.0
848,2022-07-27,Algeria,Moderate,65.0
849,2022-07-27,Andorra,Good,24.0
850,2022-07-27,Angola,Unhealthy for Sensitive Groups,123.0
851,2022-07-27,Argentina,Good,33.0
852,2022-07-27,Armenia,Moderate,58.0
853,2022-07-27,Australia,Good,46.0
854,2022-07-27,Austria,Good,32.0
855,2022-07-27,Azerbaijan,Good,17.0
856,2022-07-27,Bahrain,Unhealthy for Sensitive Groups,142.0
857,2022-07-27,Bangladesh,Unhealthy for Sensitive Groups,141.0
858,2022-07-27,Belarus,Good,29.0
859,2022-07-27,Belgium,Good,20.0
860,2022-07-27,Belize,Good,11.0
861,2022-07-27,Bermuda,Good,7.0
862,2022-07-27,Bolivia,Good,20.0
863,2022-07-27,Bosnia and Herzegovina,Moderate,60.0
864,2022-07-27,Brazil,Unhealthy for Sensitive Groups,103.0
865,2022-07-27,Brunei,Good,12.0
866,2022-07-27,Bulgaria,Good,33.0
867,2022-07-27,Burkina Faso,Moderate,64.0
868,2022-07-27,Cambodia,Good,15.0
869,2022-07-27,Canada,Moderate,61.0
870,2022-07-27,Cape Verde,Good,32.0
871,2022-07-27,Cayman Islands,Moderate,58.0
872,2022-07-27,Central African Republic,Unhealthy for Sensitive Groups,129.0
873,2022-07-27,Chad,Moderate,50.0
874,2022-07-27,Chile,Moderate,83.0
875,2022-07-27,China,Unhealthy for Sensitive Groups,147.0
876,2022-07-27,Colombia,Moderate,67.0
877,2022-07-27,Costa Rica,Good,37.0
878,2022-07-27,Croatia,Good,38.0
879,2022-07-27,Cyprus,Good,37.0
880,2022-07-27,Czech Republic,Moderate,71.0
881,2022-07-27,Denmark,Good,13.0
882,2022-07-27,Dominican Republic,Good,28.0
883,2022-07-27,Ecuador,Moderate,69.0
884,2022-07-27,Egypt,Moderate,86.0
885,2022-07-27,El Salvador,Moderate,71.0
886,2022-07-27,Estonia,Good,11.0
887,2022-07-27,Ethiopia,Unhealthy for Sensitive Groups,113.0
888,2022-07-27,Finland,Good,15.0
889,2022-07-27,France,Good,49.0
890,2022-07-27,French Guiana,Good,14.0
891,2022-07-27,Gabon,Unhealthy for Sensitive Groups,139.0
892,2022-07-27,Gambia,Good,6.0
893,2022-07-27,Georgia,Good,44.0
894,2022-07-27,Germany,Moderate,58.0
895,2022-07-27,Ghana,Moderate,63.0
896,2022-07-27,Gibraltar,Good,20.0
897,2022-07-27,Greece,Moderate,56.0
898,2022-07-27,Grenada,Good,13.0
899,2022-07-27,Guadeloupe,Good,15.0
900,2022-07-27,Guam,Good,1.0
901,2022-07-27,Guatemala,Moderate,78.0
902,2022-07-27,Honduras,Good,6.0
903,2022-07-27,Hong Kong,Good,28.0
904,2022-07-27,Hungary,Good,44.0
905,2022-07-27,Iceland,Good,11.0
906,2022-07-27,India,Unhealthy,163.0
907,2022-07-27,Indonesia,Moderate,93.0
908,2022-07-27,Iran,Unhealthy,225.0
909,2022-07-27,Iraq,Unhealthy for Sensitive Groups,109.0
910,2022-07-27,Ireland,Good,18.0
911,2022-07-27,Israel,Moderate,75.0
912,2022-07-27,Italy,Moderate,88.0
913,2022-07-27,Ivory Coast,Moderate,50.0
914,2022-07-27,Japan,Moderate,75.0
915,2022-07-27,Jersey,Good,39.0
916,2022-07-27,Jordan,Good,35.0
917,2022-07-27,Kazakhstan,Moderate,86.0
918,2022-07-27,Kenya,Moderate,72.0
919,2022-07-27,Kosovo,Good,47.0
920,2022-07-27,Kuwait,Unhealthy for Sensitive Groups,116.0
921,2022-07-27,Kyrgyzstan,Moderate,52.0
922,2022-07-27,Laos,Moderate,84.0
923,2022-07-27,Latvia,Good,6.0
924,2022-07-27,Lebanon,Moderate,76.0
925,2022-07-27,Liberia,Good,8.0
926,2022-07-27,Liechtenstein,Good,25.0
927,2022-07-27,Lithuania,Good,24.0
928,2022-07-27,Luxembourg,Moderate,54.0
929,2022-07-27,Macao,Good,30.0
930,2022-07-27,Macedonia,Moderate,63.0
931,2022-07-27,Madagascar,Moderate,57.0
932,2022-07-27,Malaysia,Moderate,58.0
933,2022-07-27,Malta,Moderate,56.0
934,2022-07-27,Martinique,Good,23.0
935,2022-07-27,Mexico,Moderate,81.0
936,2022-07-27,Moldova,Good,12.0
937,2022-07-27,Monaco,Good,32.0
938,2022-07-27,Mongolia,Good,42.0
939,2022-07-27,Montenegro,Good,49.0
940,2022-07-27,Myanmar,Good,33.0
941,2022-07-27,Nepal,Good,37.0
942,2022-07-27,Netherlands,Good,29.0
943,2022-07-27,New Caledonia,Good,16.0
944,2022-07-27,New Zealand,Good,41.0
945,2022-07-27,Nigeria,Unhealthy for Sensitive Groups,105.0
946,2022-07-27,Norway,Good,23.0
947,2022-07-27,Pakistan,Moderate,91.0
948,2022-07-27,Palestinian Territory,Moderate,55.0
949,2022-07-27,Peru,Moderate,89.0
950,2022-07-27,Philippines,Moderate,83.0
951,2022-07-27,Poland,Good,47.0
952,2022-07-27,Portugal,Good,31.0
953,2022-07-27,Puerto Rico,Good,19.0
954,2022-07-27,Qatar,Unhealthy,183.0
955,2022-07-27,Reunion,Good,17.0
956,2022-07-27,Romania,Moderate,64.0
957,2022-07-27,Russia,Unhealthy for Sensitive Groups,104.0
958,2022-07-27,San Marino,Moderate,57.0
959,2022-07-27,Senegal,Good,33.0
960,2022-07-27,Serbia,Moderate,67.0
961,2022-07-27,Singapore,Moderate,56.0
962,2022-07-27,Slovakia,Moderate,58.0
963,2022-07-27,Slovenia,Good,48.0
964,2022-07-27,South Africa,Moderate,83.0
965,2022-07-27,South Korea,Moderate,78.0
966,2022-07-27,Spain,Moderate,85.0
967,2022-07-27,Sri Lanka,Moderate,53.0
968,2022-07-27,Sudan,Moderate,50.0
969,2022-07-27,Sweden,Good,15.0
970,2022-07-27,Switzerland,Good,39.0
971,2022-07-27,Taiwan,Moderate,61.0
972,2022-07-27,Tajikistan,Moderate,74.0
973,2022-07-27,Thailand,Unhealthy for Sensitive Groups,119.0
974,2022-07-27,Togo,Moderate,67.0
975,2022-07-27,Trinidad and Tobago,Good,28.0
976,2022-07-27,Turkey,Unhealthy for Sensitive Groups,113.0
977,2022-07-27,Turkmenistan,Moderate,91.0
978,2022-07-27,Uganda,Unhealthy,170.0
979,2022-07-27,Ukraine,Moderate,69.0
980,2022-07-27,United Arab Emirates,Unhealthy for Sensitive Groups,108.0
981,2022-07-27,United Kingdom of Great Britain and Northern Ireland,Good,36.0
982,2022-07-27,United States of America,Moderate,90.0
983,2022-07-27,Uzbekistan,Good,4.0
984,2022-07-27,Vatican,Moderate,65.0
985,2022-07-27,Venezuela,Good,31.0
986,2022-07-27,Vietnam,Unhealthy for Sensitive Groups,107.0
987,2022-07-27,Zambia,Moderate,89.0
988,2022-07-28,Albania,Moderate,61.0
989,2022-07-28,Algeria,Moderate,65.0
990,2022-07-28,Andorra,Good,38.0
991,2022-07-28,Angola,Unhealthy,152.0
992,2022-07-28,Argentina,Good,23.0
993,2022-07-28,Armenia,Moderate,63.0
994,2022-07-28,Australia,Good,46.0
995,2022-07-28,Austria,Good,35.0
996,2022-07-28,Azerbaijan,Good,14.0
997,2022-07-28,Bahrain,Unhealthy for Sensitive Groups,114.0
998,2022-07-28,Bangladesh,Unhealthy for Sensitive Groups,141.0
999,2022-07-28,Belarus,Good,27.0
1000,2022-07-28,Belgium,Good,26.0
1001,2022-07-28,Belize,Good,35.0
1002,2022-07-28,Bermuda,Good,40.0
1003,2022-07-28,Bolivia,Moderate,63.0
1004,2022-07-28,Bosnia and Herzegovina,Moderate,54.0
1005,2022-07-28,Brazil,Moderate,94.0
1006,2022-07-28,Brunei,Good,12.0
1007,2022-07-28,Bulgaria,Good,30.0
1008,2022-07-28,Burkina Faso,Moderate,53.0
1009,2022-07-28,Cambodia,Good,15.0
1010,2022-07-28,Canada,Moderate,68.0
1011,2022-07-28,Cape Verde,Moderate,78.0
1012,2022-07-28,Cayman Islands,Good,8.0
1013,2022-07-28,Central African Republic,Unhealthy for Sensitive Groups,120.0
1014,2022-07-28,Chad,Moderate,76.0
1015,2022-07-28,Chile,Moderate,84.0
1016,2022-07-28,China,Unhealthy for Sensitive Groups,136.0
1017,2022-07-28,Colombia,Moderate,60.0
1018,2022-07-28,Costa Rica,Good,8.0
1019,2022-07-28,Croatia,Good,42.0
1020,2022-07-28,Cyprus,Moderate,67.0
1021,2022-07-28,Czech Republic,Moderate,62.0
1022,2022-07-28,Denmark,Good,15.0
1023,2022-07-28,Dominican Republic,Good,22.0
1024,2022-07-28,Ecuador,Moderate,85.0
1025,2022-07-28,Egypt,Moderate,86.0
1026,2022-07-28,El Salvador,Moderate,60.0
1027,2022-07-28,Estonia,Good,13.0
1028,2022-07-28,Ethiopia,Unhealthy for Sensitive Groups,137.0
1029,2022-07-28,Finland,Good,15.0
1030,2022-07-28,France,Moderate,55.0
1031,2022-07-28,French Guiana,Good,15.0
1032,2022-07-28,Gabon,Very Unhealthy,270.0
1033,2022-07-28,Gambia,Good,22.0
1034,2022-07-28,Georgia,Good,43.0
1035,2022-07-28,Germany,Moderate,54.0
1036,2022-07-28,Ghana,Moderate,69.0
1037,2022-07-28,Gibraltar,Good,38.0
1038,2022-07-28,Greece,Good,49.0
1039,2022-07-28,Grenada,Good,6.0
1040,2022-07-28,Guadeloupe,Good,17.0
1041,2022-07-28,Guam,Good,1.0
1042,2022-07-28,Guatemala,Good,25.0
1043,2022-07-28,Honduras,Good,26.0
1044,2022-07-28,Hong Kong,Moderate,58.0
1045,2022-07-28,Hungary,Moderate,51.0
1046,2022-07-28,Iceland,Good,21.0
1047,2022-07-28,India,Unhealthy,164.0
1048,2022-07-28,Indonesia,Moderate,93.0
1049,2022-07-28,Iran,Very Unhealthy,255.0
1050,2022-07-28,Iraq,Unhealthy for Sensitive Groups,117.0
1051,2022-07-28,Ireland,Good,24.0
1052,2022-07-28,Israel,Moderate,83.0
1053,2022-07-28,Italy,Moderate,85.0
1054,2022-07-28,Ivory Coast,Moderate,76.0
1055,2022-07-28,Japan,Moderate,59.0
1056,2022-07-28,Jersey,Good,35.0
1057,2022-07-28,Jordan,Good,31.0
1058,2022-07-28,Kazakhstan,Moderate,75.0
1059,2022-07-28,Kenya,Moderate,59.0
1060,2022-07-28,Kosovo,Good,40.0
1061,2022-07-28,Kuwait,Moderate,91.0
1062,2022-07-28,Kyrgyzstan,Good,37.0
1063,2022-07-28,Laos,Moderate,54.0
1064,2022-07-28,Latvia,Good,9.0
1065,2022-07-28,Lebanon,Moderate,76.0
1066,2022-07-28,Liberia,Moderate,53.0
1067,2022-07-28,Liechtenstein,Good,42.0
1068,2022-07-28,Lithuania,Good,18.0
1069,2022-07-28,Luxembourg,Good,48.0
1070,2022-07-28,Macao,Moderate,59.0
1071,2022-07-28,Macedonia,Moderate,58.0
1072,2022-07-28,Madagascar,Moderate,52.0
1073,2022-07-28,Malaysia,Moderate,62.0
1074,2022-07-28,Malta,Moderate,62.0
1075,2022-07-28,Martinique,Good,29.0
1076,2022-07-28,Mexico,Moderate,95.0
1077,2022-07-28,Moldova,Good,24.0
1078,2022-07-28,Monaco,Good,27.0
1079,2022-07-28,Mongolia,Moderate,53.0
1080,2022-07-28,Montenegro,Good,39.0
1081,2022-07-28,Myanmar,Good,25.0
1082,2022-07-28,Nepal,Moderate,58.0
1083,2022-07-28,Netherlands,Good,35.0
1084,2022-07-28,New Caledonia,Good,20.0
1085,2022-07-28,New Zealand,Good,44.0
1086,2022-07-28,Nigeria,Unhealthy for Sensitive Groups,105.0
1087,2022-07-28,Norway,Good,19.0
1088,2022-07-28,Pakistan,Moderate,91.0
1089,2022-07-28,Palestinian Territory,Moderate,69.0
1090,2022-07-28,Peru,Moderate,73.0
1091,2022-07-28,Philippines,Moderate,83.0
1092,2022-07-28,Poland,Moderate,50.0
1093,2022-07-28,Portugal,Good,20.0
1094,2022-07-28,Puerto Rico,Good,7.0
1095,2022-07-28,Qatar,Unhealthy,183.0
1096,2022-07-28,Reunion,Good,13.0
1097,2022-07-28,Romania,Moderate,69.0
1098,2022-07-28,Russia,Moderate,85.0
1099,2022-07-28,San Marino,Good,46.0
1100,2022-07-28,Senegal,Good,33.0
1101,2022-07-28,Serbia,Moderate,64.0
1102,2022-07-28,Singapore,Moderate,60.0
1103,2022-07-28,Slovakia,Moderate,53.0
1104,2022-07-28,Slovenia,Good,47.0
1105,2022-07-28,South Africa,Moderate,83.0
1106,2022-07-28,South Korea,Moderate,93.0
1107,2022-07-28,Spain,Moderate,78.0
1108,2022-07-28,Sri Lanka,Moderate,64.0
1109,2022-07-28,Sudan,Good,42.0
1110,2022-07-28,Sweden,Good,16.0
1111,2022-07-28,Switzerland,Good,42.0
1112,2022-07-28,Taiwan,Moderate,68.0
1113,2022-07-28,Tajikistan,Moderate,85.0
1114,2022-07-28,Thailand,Unhealthy for Sensitive Groups,132.0
1115,2022-07-28,Togo,Moderate,69.0
1116,2022-07-28,Trinidad and Tobago,Good,27.0
1117,2022-07-28,Turkey,Moderate,87.0
1118,2022-07-28,Turkmenistan,Good,46.0
1119,2022-07-28,Uganda,Unhealthy,160.0
1120,2022-07-28,Ukraine,Moderate,58.0
1121,2022-07-28,United Arab Emirates,Unhealthy for Sensitive Groups,120.0
1122,2022-07-28,United Kingdom of Great Britain and Northern Ireland,Moderate,53.0
1123,2022-07-28,United States of America,Moderate,80.0
